uri,kode,laereplan_kode,laereplan_versjon,laereplan_tittel_bokmaal,fag,aarstrinn,status,tekst_bokmaal,tekst_nynorsk,tekst_default,tekst_engelsk,har_nynorsk,samme_som,gjenbruk_av
http://psi.udir.no/kl06/KM3215,KM3215,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utforske og gjøre seg kjent med trafikken i nærmiljøet og foreslå konkrete trafikksikkerhetstiltak,,utforske og gjøre seg kjent med trafikken i nærmiljøet og foreslå konkrete trafikksikkerhetstiltak,,nei,,
http://psi.udir.no/kl06/KM3216,KM3216,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,reflektere over og vise hvordan trafikksikkerhetsutstyr kan redusere ulykker og skader,,reflektere over og vise hvordan trafikksikkerhetsutstyr kan redusere ulykker og skader,,nei,,
http://psi.udir.no/kl06/KM3217,KM3217,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"drøfte faktorer som har betydning for mobilitet, folkehelse og miljø",,"drøfte faktorer som har betydning for mobilitet, folkehelse og miljø",,nei,,
http://psi.udir.no/kl06/KM3218,KM3218,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utføre livreddende førstehjelp og tiltak på et skadested for å ivareta egen og andres helse og sikkerhet,,utføre livreddende førstehjelp og tiltak på et skadested for å ivareta egen og andres helse og sikkerhet,,nei,,
http://psi.udir.no/kl06/KM3219,KM3219,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,beskrive trafikken i et historisk perspektiv og drøfte utfordringer i dag og i fremtiden,,beskrive trafikken i et historisk perspektiv og drøfte utfordringer i dag og i fremtiden,,nei,,
http://psi.udir.no/kl06/KM3220,KM3220,TRA01,02,Læreplan i valgfaget trafikk,Trafikk,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,reflektere over og vise hva det innebærer å opptre trygt og ansvarsfullt i trafikken og diskutere etiske dilemmaer i trafikken,,reflektere over og vise hva det innebærer å opptre trygt og ansvarsfullt i trafikken og diskutere etiske dilemmaer i trafikken,,nei,,
http://psi.udir.no/kl06/KM3239,KM3239,SOS01,02,Læreplan i valgfaget produksjon for scene,Sal og scene,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,planlegge og delta i scenisk produksjon for publikum,,planlegge og delta i scenisk produksjon for publikum,,nei,,
http://psi.udir.no/kl06/KM3240,KM3240,SOS01,02,Læreplan i valgfaget produksjon for scene,Sal og scene,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"utforske, reflektere over og gjøre rede for ulike prosesser som inngår i en scenisk produksjon, og utføre oppgaver knyttet til scenisk produksjon",,"utforske, reflektere over og gjøre rede for ulike prosesser som inngår i en scenisk produksjon, og utføre oppgaver knyttet til scenisk produksjon",,nei,,
http://psi.udir.no/kl06/KM3242,KM3242,SOS01,02,Læreplan i valgfaget produksjon for scene,Sal og scene,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,bidra til dynamisk samspill i utforskende kreative prosesser,,bidra til dynamisk samspill i utforskende kreative prosesser,,nei,,
http://psi.udir.no/kl06/KM3241,KM3241,SOS01,02,Læreplan i valgfaget produksjon for scene,Sal og scene,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utforske og samtale om ulike kunstneriske uttrykk og kulturopplevelser,,utforske og samtale om ulike kunstneriske uttrykk og kulturopplevelser,,nei,,
http://psi.udir.no/kl06/KM3209,KM3209,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utforske og identifisere et marked og behovene i det,,utforske og identifisere et marked og behovene i det,,nei,,
http://psi.udir.no/kl06/KM3210,KM3210,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utvikle et produkt eller en tjeneste som møter et definert behov,,utvikle et produkt eller en tjeneste som møter et definert behov,,nei,,
http://psi.udir.no/kl06/KM3211,KM3211,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,vurdere problemstillinger rundt etikk og bærekraft i egen bedrift,,vurdere problemstillinger rundt etikk og bærekraft i egen bedrift,,nei,,
http://psi.udir.no/kl06/KM3212,KM3212,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,planlegge og gjennomføre drift av en bedrift i samarbeid med andre,,planlegge og gjennomføre drift av en bedrift i samarbeid med andre,,nei,,
http://psi.udir.no/kl06/KM3213,KM3213,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,bruke budsjett og regnskap for å holde oversikt over driften av bedriften,,bruke budsjett og regnskap for å holde oversikt over driften av bedriften,,nei,,
http://psi.udir.no/kl06/KM3214,KM3214,PVT01,02,Læreplan i valgfaget utvikling av produkter og tjenester,Produksjon av varer og tjenester,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,dokumentere drift og reflektere over ulike sider ved egen bedrift,,dokumentere drift og reflektere over ulike sider ved egen bedrift,,nei,,
http://psi.udir.no/kl06/KM3203,KM3203,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"gjøre rede for hvordan datamaskiner og dataprogram fungerer, og forklare egne og andres koder",,"gjøre rede for hvordan datamaskiner og dataprogram fungerer, og forklare egne og andres koder",,nei,,
http://psi.udir.no/kl06/KM3204,KM3204,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"bruke flere programmeringsspråk, deriblant minst ett som er tekstbasert",,"bruke flere programmeringsspråk, deriblant minst ett som er tekstbasert",,nei,,
http://psi.udir.no/kl06/KM3205,KM3205,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"bruke grunnleggende prinsipper i programmering, slik som variabler, løkker, vilkår og funksjoner, og reflektere over bruken av disse",,"bruke grunnleggende prinsipper i programmering, slik som variabler, løkker, vilkår og funksjoner, og reflektere over bruken av disse",,nei,,
http://psi.udir.no/kl06/KM3206,KM3206,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"analysere problemer, gjøre dem om til delproblemer og gjøre rede for hvordan noen av delproblemene kan løses med programmering",,"analysere problemer, gjøre dem om til delproblemer og gjøre rede for hvordan noen av delproblemene kan løses med programmering",,nei,,
http://psi.udir.no/kl06/KM3207,KM3207,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,planlegge og skape et digitalt produkt og vurdere dette med tanke på brukervennlighet,,planlegge og skape et digitalt produkt og vurdere dette med tanke på brukervennlighet,,nei,,
http://psi.udir.no/kl06/KM3208,KM3208,PRG01,02,Læreplan i valgfaget programmering,Programmering,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"utvikle og feilsøke dataprogram som løser definerte problemer, inkludert kontrollering eller simulering av fysiske objekter",,"utvikle og feilsøke dataprogram som løser definerte problemer, inkludert kontrollering eller simulering av fysiske objekter",,nei,,
http://psi.udir.no/kl06/KM3221,KM3221,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,forstå og følge arbeidstegninger eller instruksjoner for å lage et produkt,,forstå og følge arbeidstegninger eller instruksjoner for å lage et produkt,,nei,,
http://psi.udir.no/kl06/KM3222,KM3222,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"velge verktøy og begrunne valget, og bruke og vedlikeholde verktøyene på en trygg måte",,"velge verktøy og begrunne valget, og bruke og vedlikeholde verktøyene på en trygg måte",,nei,,
http://psi.udir.no/kl06/KM3223,KM3223,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,holde orden og oversikt i arbeidet og på arbeidsplassen,,holde orden og oversikt i arbeidet og på arbeidsplassen,,nei,,
http://psi.udir.no/kl06/KM3224,KM3224,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utforske og beskrive råmaterialers egenskaper og bruksområder,,utforske og beskrive råmaterialers egenskaper og bruksområder,,nei,,
http://psi.udir.no/kl06/KM3225,KM3225,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,drøfte valg av råmaterialer og produksjon i et bærekraftig perspektiv,,drøfte valg av råmaterialer og produksjon i et bærekraftig perspektiv,,nei,,
http://psi.udir.no/kl06/KM3226,KM3226,PHF01,02,Læreplan i valgfaget praktisk håndverksfag,Praktisk håndverksfag,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"ferdigstille produkter på en håndverksmessig, funksjonell, kreativ og estetisk måte",,"ferdigstille produkter på en håndverksmessig, funksjonell, kreativ og estetisk måte",,nei,,
http://psi.udir.no/kl06/KM3266,KM3266,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,ferdes i naturen på en trygg og sporløs måte og ta ansvar for seg selv og andre,,ferdes i naturen på en trygg og sporløs måte og ta ansvar for seg selv og andre,,nei,,
http://psi.udir.no/kl06/KM3267,KM3267,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"planlegge og gjennomføre turer ute til ulike årstider, også med overnatting, og gjøre rede for valg av rute og leirplass",,"planlegge og gjennomføre turer ute til ulike årstider, også med overnatting, og gjøre rede for valg av rute og leirplass",,nei,,
http://psi.udir.no/kl06/KM3268,KM3268,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,holde orden på og vurdere bruk av utstyr og bekledning,,holde orden på og vurdere bruk av utstyr og bekledning,,nei,,
http://psi.udir.no/kl06/KM3269,KM3269,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"fiske, jakte eller høste fra naturen og fortelle hvordan naturressursene kan brukes og oppbevares",,"fiske, jakte eller høste fra naturen og fortelle hvordan naturressursene kan brukes og oppbevares",,nei,,
http://psi.udir.no/kl06/KM3270,KM3270,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,reflektere over etisk og bærekraftig bruk av naturressurser,,reflektere over etisk og bærekraftig bruk av naturressurser,,nei,,
http://psi.udir.no/kl06/KM3271,KM3271,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"forstå og bruke teknikker knyttet til kart og kompass, bålfyring, knuter, førstehjelp og redskaper",,"forstå og bruke teknikker knyttet til kart og kompass, bålfyring, knuter, førstehjelp og redskaper",,nei,,
http://psi.udir.no/kl06/KM3272,KM3272,NMF01,02,Læreplan i valgfaget friluftsliv,"Natur, miljø og friluftsliv",Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,gjøre rede for allemannsretten og bestemmelser som regulerer ferdsel i og bruk av naturen,,gjøre rede for allemannsretten og bestemmelser som regulerer ferdsel i og bruk av naturen,,nei,,
http://psi.udir.no/kl06/KM3247,KM3247,MOI01,02,Læreplan i valgfaget medier og kommunikasjon,Medier og informasjon,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"planlegge, produsere og presentere sammensatte medietekster",,"planlegge, produsere og presentere sammensatte medietekster",,nei,,
http://psi.udir.no/kl06/KM3248,KM3248,MOI01,02,Læreplan i valgfaget medier og kommunikasjon,Medier og informasjon,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,bruke ulike virkemidler i utforming av innhold og tilpasse kommunikasjonen til ulike målgrupper i ulike mediekanaler,,bruke ulike virkemidler i utforming av innhold og tilpasse kommunikasjonen til ulike målgrupper i ulike mediekanaler,,nei,,
http://psi.udir.no/kl06/KM3249,KM3249,MOI01,02,Læreplan i valgfaget medier og kommunikasjon,Medier og informasjon,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,vise digital dømmekraft og følge regler for ytringsfrihet og personvern i egen medieproduksjon,,vise digital dømmekraft og følge regler for ytringsfrihet og personvern i egen medieproduksjon,,nei,,
http://psi.udir.no/kl06/KM3250,KM3250,MOI01,02,Læreplan i valgfaget medier og kommunikasjon,Medier og informasjon,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"innhente, vurdere og bearbeide relevante kilder i eget arbeid",,"innhente, vurdere og bearbeide relevante kilder i eget arbeid",,nei,,
http://psi.udir.no/kl06/KM3251,KM3251,MOI01,02,Læreplan i valgfaget medier og kommunikasjon,Medier og informasjon,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,reflektere over hvordan individet og samfunnet påvirkes av kommunikasjon gjennom ulike medier,,reflektere over hvordan individet og samfunnet påvirkes av kommunikasjon gjennom ulike medier,,nei,,
http://psi.udir.no/kl06/KM3252,KM3252,ISA01,02,Læreplan i valgfaget internasjonalt samarbeid,Internasjonalt samarbeid,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"utforske og reflektere over forskjeller og likheter mellom egne og andre menneskers kulturer, holdninger og levemåter i dialog med mennesker i andre land",,"utforske og reflektere over forskjeller og likheter mellom egne og andre menneskers kulturer, holdninger og levemåter i dialog med mennesker i andre land",,nei,,
http://psi.udir.no/kl06/KM3254,KM3254,ISA01,02,Læreplan i valgfaget internasjonalt samarbeid,Internasjonalt samarbeid,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,"drøfte etiske problemstillinger som gjelder menneskerettigheter, miljø eller forskjeller i levekår og utforske tiltak som kan bidra til å løse disse problemene",,"drøfte etiske problemstillinger som gjelder menneskerettigheter, miljø eller forskjeller i levekår og utforske tiltak som kan bidra til å løse disse problemene",,nei,,
http://psi.udir.no/kl06/KM3253,KM3253,ISA01,02,Læreplan i valgfaget internasjonalt samarbeid,Internasjonalt samarbeid,Åttende årstrinn | Niende årstrinn | Tiende årstrinn,status_publisert,utforske og gjøre rede for hvordan en organisasjon eller en sosial bevegelse arbeider med internasjonale problemstillinger og solidaritetsspørsmål,,utforske og gjøre rede for hvordan en organisasjon eller en sosial bevegelse arbeider med internasjonale problemstillinger og solidaritetsspørsmål,,nei,,
